year,coral_id,site,habitat,transect,transect_id,taxa,x,y,z,l,w,h,period,size_t_minus1,size_t0,size_t1,obs,note,dyn_recruitment,dyn_death,ever_died_int,size_viz
2019,LTER4-BR-T03-Por-0.87-6-48-2013,LTER4,BR,T03,LTER4_BR_T03,Por,0.87,6,48,14,14.3,7,1,NA,426.50976480500975,NA,EW,UK,0,0,0,426.50976480500975
2019,LTER4-BR-T03-Por-0.89-29-28-2013,LTER4,BR,T03,LTER4_BR_T03,Por,0.89,29,28,NA,NA,NA,1,NA,NA,NA,EW,D,0,1,1,NA
2019,LTER4-BR-T03-Por-0.89-8-40-2018,LTER4,BR,T03,LTER4_BR_T03,Por,0.89,8,40,9.3,4.5,6,1,NA,75.26627679470428,620.5615118202062,EW,UK,0,0,0,620.5615118202062
2019,LTER4-BR-T03-Por-0.9-13-30-2013,LTER4,BR,T03,LTER4_BR_T03,Por,0.9,13,30,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-0.9-8-38-2018,LTER4,BR,T03,LTER4_BR_T03,Por,0.9,8,38,6.5,5.5,1.5,1,NA,23.85646921319749,NA,EW,UK,0,0,0,23.85646921319749
2019,LTER4-BR-T03-Por-0.91-20-32-2013,LTER4,BR,T03,LTER4_BR_T03,Por,0.91,20,32,NA,NA,NA,1,NA,NA,NA,EW,UK,0,0,0,NA
2019,LTER4-BR-T03-Por-0.92-12-35-2013,LTER4,BR,T03,LTER4_BR_T03,Por,0.92,12,35,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-0.93-20-51-2014,LTER4,BR,T03,LTER4_BR_T03,Por,0.93,20,51,NA,NA,NA,1,NA,NA,NA,EW,UK,0,0,0,NA
2019,LTER4-BR-T03-Por-0.93-23-51-2014,LTER4,BR,T03,LTER4_BR_T03,Por,0.93,23,51,NA,NA,NA,1,NA,NA,NA,EW,UK,0,0,0,NA
2019,LTER4-BR-T03-Por-0.94-16-43-2013,LTER4,BR,T03,LTER4_BR_T03,Por,0.94,16,43,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-0.94-7-45-2013,LTER4,BR,T03,LTER4_BR_T03,Por,0.94,7,45,NA,NA,NA,1,NA,NA,NA,EW,UK,0,0,0,NA
2019,LTER4-BR-T03-Por-0.95-3-43-2013,LTER4,BR,T03,LTER4_BR_T03,Por,0.95,3,43,31.7,30.2,22.5,1,NA,5829.512023294702,7476.750174009434,EW,UK,0,0,0,7476.750174009434
2019,LTER4-BR-T03-Por-0.95-65-0-2021,LTER4,BR,T03,LTER4_BR_T03,Por,0.95,65,0,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-0.96-55-11-2013,LTER4,BR,T03,LTER4_BR_T03,Por,0.96,55,11,NA,NA,NA,1,NA,NA,NA,EW,D,0,1,1,NA
2019,LTER4-BR-T03-Por-0.98-23-30-2019,LTER4,BR,T03,LTER4_BR_T03,Por,0.98,23,30,0.5,0.5,0.5,1,NA,0.03272492347489367,8.313342596825766,UK,UK,1,0,0,8.313342596825766
2019,LTER4-BR-T03-Por-0.99-12-27-2013,LTER4,BR,T03,LTER4_BR_T03,Por,0.99,12,27,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-0.99-23-30-2019,LTER4,BR,T03,LTER4_BR_T03,Por,0.99,23,30,0.5,1,0.5,1,NA,0.07757018897752573,5.954724038227876,UK,UK,1,0,0,5.954724038227876
2019,LTER4-BR-T03-Por-1-15-30-2019,LTER4,BR,T03,LTER4_BR_T03,Por,1,15,30,3.2,3,2,1,NA,5.34621499452005,NA,UK,UK,1,0,0,5.34621499452005
2019,LTER4-BR-T03-Por-1-19-57-2014,LTER4,BR,T03,LTER4_BR_T03,Por,1,19,57,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-1-24-30-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1,24,30,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1-50-0-2016,LTER4,BR,T03,LTER4_BR_T03,Por,1,50,0,8.5,6.3,6,1,NA,87.25591305401554,499.1529959631655,EW,UK,0,0,0,499.1529959631655
2019,LTER4-BR-T03-Por-1-56-0-2022,LTER4,BR,T03,LTER4_BR_T03,Por,1,56,0,NA,NA,NA,1,NA,NA,NA,UK,UK,0,0,0,NA
2019,LTER4-BR-T03-Por-1.04-46-5-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.04,46,5,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.05-14-30-2019,LTER4,BR,T03,LTER4_BR_T03,Por,1.05,14,30,4.2,3.2,2.5,1,NA,9.408284599338035,NA,UK,UK,1,0,0,9.408284599338035
2019,LTER4-BR-T03-Por-1.05-50-0-2016,LTER4,BR,T03,LTER4_BR_T03,Por,1.05,50,0,4.5,4.3,1.5,1,NA,10.5953799863556,47.637792305823005,EW,UK,0,0,0,47.637792305823005
2019,LTER4-BR-T03-Por-1.05-54-10-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.05,54,10,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.09-56-9-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.09,56,9,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.09-70-0-2019,LTER4,BR,T03,LTER4_BR_T03,Por,1.09,70,0,1,1,1,1,NA,0.2617993877991494,2.0943951023931953,UK,UK,1,0,0,2.0943951023931953
2019,LTER4-BR-T03-Por-1.1-14-43-2014,LTER4,BR,T03,LTER4_BR_T03,Por,1.1,14,43,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-1.1-20-57-2016,LTER4,BR,T03,LTER4_BR_T03,Por,1.1,20,57,37,30,17,1,NA,5747.0201609669275,620.5615118202062,EW,UK,0,0,0,620.5615118202062
2019,LTER4-BR-T03-Por-1.1-21-30-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.1,21,30,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-1.15-20-26-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.15,20,26,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-1.15-45-10-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.15,45,10,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.16-54-10-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.16,54,10,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.17-73-10-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.17,73,10,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.21-40-7-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.21,40,7,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.22-43-5-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.22,43,5,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.25-40-0-2020,LTER4,BR,T03,LTER4_BR_T03,Por,1.25,40,0,NA,NA,NA,1,NA,NA,2.0943951023931953,UK,UK,0,0,0,2.0943951023931953
2019,LTER4-BR-T03-Por-1.25-58-15-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.25,58,15,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.25-61-14-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.25,61,14,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.26-45-0-2020,LTER4,BR,T03,LTER4_BR_T03,Por,1.26,45,0,NA,NA,NA,1,NA,NA,0.8835729338221292,UK,UK,0,0,0,0.8835729338221292
2019,LTER4-BR-T03-Por-1.27-62-13-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.27,62,13,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.27-75-9-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.27,75,9,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.3-50-0-2020,LTER4,BR,T03,LTER4_BR_T03,Por,1.3,50,0,NA,NA,NA,1,NA,NA,NA,UK,UK,0,0,0,NA
2019,LTER4-BR-T03-Por-1.3-50-0-2020,LTER4,BR,T03,LTER4_BR_T03,Por,1.3,50,0,NA,NA,NA,1,NA,NA,0.8835729338221292,UK,UK,0,0,0,0.8835729338221292
2019,LTER4-BR-T03-Por-1.3-64-11-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.3,64,11,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.32-45-18-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.32,45,18,NA,NA,NA,1,NA,NA,NA,EW,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-1.33-32-20-2018,LTER4,BR,T03,LTER4_BR_T03,Por,1.33,32,20,9,11,9.7,1,NA,254.02368418212689,NA,EW,UK,0,0,0,254.02368418212689
2019,LTER4-BR-T03-Por-1.33-42-20-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.33,42,20,NA,NA,NA,1,NA,NA,NA,EW,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-1.35-55-0-2020,LTER4,BR,T03,LTER4_BR_T03,Por,1.35,55,0,NA,NA,NA,1,NA,NA,3.619114736935441,UK,UK,0,0,0,3.619114736935441
2019,LTER4-BR-T03-Por-1.37-32-0-2020,LTER4,BR,T03,LTER4_BR_T03,Por,1.37,32,0,NA,NA,NA,1,NA,NA,3.325821852411417,UK,UK,0,0,0,3.325821852411417
2019,LTER4-BR-T03-Por-1.4-25-0-2020,LTER4,BR,T03,LTER4_BR_T03,Por,1.4,25,0,NA,NA,NA,1,NA,NA,2.9162803434309477,UK,UK,0,0,0,2.9162803434309477
2019,LTER4-BR-T03-Por-1.41-60-30-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.41,60,30,19.9,15.8,12.1,1,NA,1058.9819367358748,974.9081952405576,EW,UK,0,0,0,974.9081952405576
2019,LTER4-BR-T03-Por-1.41-87-35-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.41,87,35,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.43-34-16-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.43,34,16,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.43-60-30-2016,LTER4,BR,T03,LTER4_BR_T03,Por,1.43,60,30,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.44-84-34-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.44,84,34,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.45-60-0-2020,LTER4,BR,T03,LTER4_BR_T03,Por,1.45,60,0,NA,NA,NA,1,NA,NA,1.6132175238919806,UK,UK,0,0,0,1.6132175238919806
2019,LTER4-BR-T03-Por-1.48-25-7-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.48,25,7,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.52-61-30-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.52,61,30,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.53-46-47-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.53,46,47,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.53-50-12-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.53,50,12,18.5,16,18,1,NA,1403.0810939860664,1702.8207884346457,EW,UK,0,0,0,1702.8207884346457
2019,LTER4-BR-T03-Por-1.54-37-12-2015,LTER4,BR,T03,LTER4_BR_T03,Por,1.54,37,12,NA,NA,NA,1,NA,NA,NA,EW,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-1.55-10-0-2018,LTER4,BR,T03,LTER4_BR_T03,Por,1.55,10,0,NA,NA,NA,1,NA,NA,NA,EW,D,0,1,1,NA
2019,LTER4-BR-T03-Por-1.55-36-13-2015,LTER4,BR,T03,LTER4_BR_T03,Por,1.55,36,13,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-1.56-35-14-2015,LTER4,BR,T03,LTER4_BR_T03,Por,1.56,35,14,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-1.57-34-15-2015,LTER4,BR,T03,LTER4_BR_T03,Por,1.57,34,15,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-1.58-33-16-2015,LTER4,BR,T03,LTER4_BR_T03,Por,1.58,33,16,NA,NA,NA,1,NA,NA,NA,EW,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-1.59-32-17-2015,LTER4,BR,T03,LTER4_BR_T03,Por,1.59,32,17,NA,NA,NA,1,NA,NA,NA,EW,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-1.61-78-26-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.61,78,26,NA,NA,NA,1,NA,NA,NA,EW,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-1.64-36-15-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.64,36,15,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.65-20-0-2016,LTER4,BR,T03,LTER4_BR_T03,Por,1.65,20,0,4.5,8.2,2.5,1,NA,34.05145127659834,16.755160819145562,EW,UK,0,0,0,16.755160819145562
2019,LTER4-BR-T03-Por-1.65-40-10-2018,LTER4,BR,T03,LTER4_BR_T03,Por,1.65,40,10,9,7,2.5,1,NA,61.39316847310332,130.71810208717832,EW,UK,0,0,0,130.71810208717832
2019,LTER4-BR-T03-Por-1.66-72-26-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.66,72,26,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.69-42-18-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.69,42,18,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.7-28-0-2019,LTER4,BR,T03,LTER4_BR_T03,Por,1.7,28,0,3,2.5,1,1,NA,2.6628391434941254,61.39316847310332,UK,UK,1,0,0,61.39316847310332
2019,LTER4-BR-T03-Por-1.71-20-20-2021,LTER4,BR,T03,LTER4_BR_T03,Por,1.71,20,20,NA,NA,NA,1,NA,NA,NA,UK,UK,0,0,0,NA
2019,LTER4-BR-T03-Por-1.71-75-25-2018,LTER4,BR,T03,LTER4_BR_T03,Por,1.71,75,25,2.5,2.5,1,1,NA,2.0943951023931953,NA,EW,UK,0,0,0,2.0943951023931953
2019,LTER4-BR-T03-Por-1.73-77-25-2018,LTER4,BR,T03,LTER4_BR_T03,Por,1.73,77,25,3.5,3,1,1,NA,4.09061543436171,NA,EW,UK,0,0,0,4.09061543436171
2019,LTER4-BR-T03-Por-1.75-35-20-2021,LTER4,BR,T03,LTER4_BR_T03,Por,1.75,35,20,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-1.76-47-3-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.76,47,3,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.8-35-2-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.8,35,2,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.83-100-0-2021,LTER4,BR,T03,LTER4_BR_T03,Por,1.83,100,0,NA,NA,NA,1,NA,NA,NA,UK,UK,0,0,0,NA
2019,LTER4-BR-T03-Por-1.9-38-14-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.9,38,14,18.7,21.5,24.5,1,NA,2626.1389708484276,3185.3131513522508,EW,UK,0,0,0,3185.3131513522508
2019,LTER4-BR-T03-Por-1.91-46-5-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.91,46,5,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-1.95-11-0-2018,LTER4,BR,T03,LTER4_BR_T03,Por,1.95,11,0,NA,NA,NA,1,NA,NA,NA,EW,D,0,1,1,NA
2019,LTER4-BR-T03-Por-1.95-3-10-2021,LTER4,BR,T03,LTER4_BR_T03,Por,1.95,3,10,NA,NA,NA,1,NA,NA,NA,UK,UK,0,0,0,NA
2019,LTER4-BR-T03-Por-1.95-56-4-2013,LTER4,BR,T03,LTER4_BR_T03,Por,1.95,56,4,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-2-29-10-2015,LTER4,BR,T03,LTER4_BR_T03,Por,2,29,10,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-2-30-10-2015,LTER4,BR,T03,LTER4_BR_T03,Por,2,30,10,NA,NA,NA,1,NA,NA,NA,EW,UK,0,0,0,NA
2019,LTER4-BR-T03-Por-2-50-0-2019,LTER4,BR,T03,LTER4_BR_T03,Por,2,50,0,0.5,1,0.5,1,NA,0.07757018897752573,3.325821852411417,UK,UK,1,0,0,3.325821852411417
2019,LTER4-BR-T03-Por-2-52-13-2013,LTER4,BR,T03,LTER4_BR_T03,Por,2,52,13,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-2.03-61-3-2013,LTER4,BR,T03,LTER4_BR_T03,Por,2.03,61,3,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-2.04-35-19-2013,LTER4,BR,T03,LTER4_BR_T03,Por,2.04,35,19,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-2.05-58-3-2013,LTER4,BR,T03,LTER4_BR_T03,Por,2.05,58,3,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-2.06-58-15-2016,LTER4,BR,T03,LTER4_BR_T03,Por,2.06,58,15,NA,NA,NA,1,NA,NA,NA,EW,UK,0,0,0,NA
2019,LTER4-BR-T03-Por-2.07-35-21-2013,LTER4,BR,T03,LTER4_BR_T03,Por,2.07,35,21,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-2.07-59-15-2016,LTER4,BR,T03,LTER4_BR_T03,Por,2.07,59,15,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-2.1-56-15-2018,LTER4,BR,T03,LTER4_BR_T03,Por,2.1,56,15,3.2,3.5,1.5,1,NA,5.34621499452005,28.353911199925452,EW,UK,0,0,0,28.353911199925452
2019,LTER4-BR-T03-Por-2.18-47-10-2013,LTER4,BR,T03,LTER4_BR_T03,Por,2.18,47,10,8.3,7.8,4.5,1,NA,84.7630398908448,114.92364805851945,EW,UK,0,0,0,114.92364805851945
2019,LTER4-BR-T03-Por-2.25-50-10-2019,LTER4,BR,T03,LTER4_BR_T03,Por,2.25,50,10,2,2,0.5,1,NA,0.8835729338221292,18.93803441834125,UK,UK,1,0,0,18.93803441834125
2019,LTER4-BR-T03-Por-2.26-27-10-2013,LTER4,BR,T03,LTER4_BR_T03,Por,2.26,27,10,NA,NA,NA,1,NA,NA,NA,EW,D,0,1,1,NA
2019,LTER4-BR-T03-Por-2.58-19-34-2013,LTER4,BR,T03,LTER4_BR_T03,Por,2.58,19,34,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-2.6-60-5-2015,LTER4,BR,T03,LTER4_BR_T03,Por,2.6,60,5,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-2.61-54-5-2015,LTER4,BR,T03,LTER4_BR_T03,Por,2.61,54,5,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-2.62-96-10-2016,LTER4,BR,T03,LTER4_BR_T03,Por,2.62,96,10,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-2.63-97-10-2016,LTER4,BR,T03,LTER4_BR_T03,Por,2.63,97,10,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-2.69-1-1-2019,LTER4,BR,T03,LTER4_BR_T03,Por,2.69,1,1,2,2,0.5,1,NA,0.8835729338221292,8.313342596825766,UK,UK,1,0,0,8.313342596825766
2019,LTER4-BR-T03-Por-2.71-35-20-2016,LTER4,BR,T03,LTER4_BR_T03,Por,2.71,35,20,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-2.72-1-25-2016,LTER4,BR,T03,LTER4_BR_T03,Por,2.72,1,25,24.5,10,17,1,NA,1324.42249829445,NA,EW,UK,0,0,0,1324.42249829445
2019,LTER4-BR-T03-Por-2.95-50-0-2016,LTER4,BR,T03,LTER4_BR_T03,Por,2.95,50,0,NA,NA,NA,1,NA,NA,NA,EW,D,0,1,1,NA
2019,LTER4-BR-T03-Por-3.45-65-0-2016,LTER4,BR,T03,LTER4_BR_T03,Por,3.45,65,0,NA,NA,NA,1,NA,NA,NA,EW,D,0,1,1,NA
2019,LTER4-BR-T03-Por-3.6-61-2-2014,LTER4,BR,T03,LTER4_BR_T03,Por,3.6,61,2,11.9,11.1,11.2,1,NA,387.86731219750305,2541.819952415563,EW,UK,0,0,0,2541.819952415563
2019,LTER4-BR-T03-Por-3.63-60-30-2014,LTER4,BR,T03,LTER4_BR_T03,Por,3.63,60,30,NA,NA,NA,1,NA,NA,NA,EW,D,0,1,1,NA
2019,LTER4-BR-T03-Por-3.65-10-10-2016,LTER4,BR,T03,LTER4_BR_T03,Por,3.65,10,10,13.5,37.8,61,1,NA,13732.326835275966,415.72773155142704,EW,UK,0,0,0,415.72773155142704
2019,LTER4-BR-T03-Por-3.65-25-30-2016,LTER4,BR,T03,LTER4_BR_T03,Por,3.65,25,30,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-3.71-30-10-2021,LTER4,BR,T03,LTER4_BR_T03,Por,3.71,30,10,NA,NA,NA,1,NA,NA,NA,UK,UK,0,0,0,NA
2019,LTER4-BR-T03-Por-3.78-79-4-2013,LTER4,BR,T03,LTER4_BR_T03,Por,3.78,79,4,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-3.85-74-3-2013,LTER4,BR,T03,LTER4_BR_T03,Por,3.85,74,3,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T03-Por-3.85-80-0-2019,LTER4,BR,T03,LTER4_BR_T03,Por,3.85,80,0,2,3,3,1,NA,4.964492094561646,NA,UK,UK,1,0,0,4.964492094561646
2019,LTER4-BR-T03-Por-3.9-25-30-2016,LTER4,BR,T03,LTER4_BR_T03,Por,3.9,25,30,NA,NA,NA,1,NA,NA,NA,EW,UK,0,0,0,NA
2019,LTER4-BR-T03-Por-3.9-78-3-2013,LTER4,BR,T03,LTER4_BR_T03,Por,3.9,78,3,18.5,12.5,9.7,1,NA,653.7144579016043,20814.883925746977,EW,UK,0,0,0,20814.883925746977
2019,LTER4-BR-T03-Por-3.9-80-10-2018,LTER4,BR,T03,LTER4_BR_T03,Por,3.9,80,10,3,3,1,1,NA,3.325821852411417,NA,EW,UK,0,0,0,3.325821852411417
2019,LTER4-BR-T03-Por-3.9-82-10-2018,LTER4,BR,T03,LTER4_BR_T03,Por,3.9,82,10,3.2,3.1,1.1,1,NA,3.929162782278613,NA,EW,UK,0,0,0,3.929162782278613
2019,LTER4-BR-T03-Por-3.9-85-10-2018,LTER4,BR,T03,LTER4_BR_T03,Por,3.9,85,10,2.7,3.2,1.2,1,NA,3.4704029883919025,NA,EW,UK,0,0,0,3.4704029883919025
2019,LTER4-BR-T03-Por-4-97-0-2015,LTER4,BR,T03,LTER4_BR_T03,Por,4,97,0,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-4.23-75-10-2016,LTER4,BR,T03,LTER4_BR_T03,Por,4.23,75,10,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T03-Por-4.25-99-0-2015,LTER4,BR,T03,LTER4_BR_T03,Por,4.25,99,0,NA,NA,NA,1,NA,NA,NA,EW,D,0,1,1,NA
2019,LTER4-BR-T03-Por-4.34-80-14-2013,LTER4,BR,T03,LTER4_BR_T03,Por,4.34,80,14,11.5,8.5,8,1,NA,212.85259855433068,883.5729338221292,EW,UK,0,0,0,883.5729338221292
2019,LTER4-BR-T03-Por-4.41-91-7-2014,LTER4,BR,T03,LTER4_BR_T03,Por,4.41,91,7,3.2,3.5,3.6,1,NA,10.5953799863556,NA,EW,UK,0,0,0,10.5953799863556
2019,LTER4-BR-T03-Por-4.48-78-10-2018,LTER4,BR,T03,LTER4_BR_T03,Por,4.48,78,10,12.5,10,13.1,1,NA,437.4766284263789,NA,EW,UK,0,0,0,437.4766284263789
2019,LTER4-BR-T03-Por-4.51-17-5-2013,LTER4,BR,T03,LTER4_BR_T03,Por,4.51,17,5,19.5,11,18,1,NA,1106.190891948209,1891.859338972875,EW,UK,0,0,0,1891.859338972875
2019,LTER4-BR-T03-Por-4.82-50-20-2021,LTER4,BR,T03,LTER4_BR_T03,Por,4.82,50,20,NA,NA,NA,1,NA,NA,NA,UK,UK,0,0,0,NA
2019,LTER4-BR-T03-Por-4.83-70-50-2021,LTER4,BR,T03,LTER4_BR_T03,Por,4.83,70,50,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T04-Acr-0.05-30-0-2021,LTER4,BR,T04,LTER4_BR_T04,Acr,0.05,30,0,NA,NA,NA,1,NA,NA,NA,UK,UK,0,0,0,NA
2019,LTER4-BR-T04-Acr-0.31-59-0-2021,LTER4,BR,T04,LTER4_BR_T04,Acr,0.31,59,0,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
2019,LTER4-BR-T04-Acr-0.45-30-0-2014,LTER4,BR,T04,LTER4_BR_T04,Acr,0.45,30,0,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,1,NA
2019,LTER4-BR-T04-Acr-1.1-68-0-2023,LTER4,BR,T04,LTER4_BR_T04,Acr,1.1,68,0,NA,NA,NA,1,NA,NA,NA,Na,Na,0,0,0,NA
